,INDEX,PARENT1,MSTATUS,SEX,EDUCATION,JOB,CAR_USE,CAR_TYPE,RED_CAR,REVOKED,URBANICITY,INCOME,HOME_VAL,BLUEBOOK,OLDCLAIM,KIDSDRIV,AGE,HOMEKIDS,YOJ,TRAVTIME,TIF,CLM_FREQ,MVR_PTS,CAR_AGE,TARGET_FLAG
7615,9620,0,1,1,3,0,1,5,1,0,0,12.0,12.0,34000.0,0.0,0,12.0,0,12.0,32,1,0,1,12.0,0
7616,9621,1,0,0,1,2,0,3,1,1,0,8.0,8.0,18900.0,0.0,1,8.0,2,8.0,15,1,0,0,8.0,1
7617,9623,0,1,1,3,0,0,2,1,0,1,1.0,1.0,13070.0,3664.0,3,1.0,4,1.0,75,1,1,0,1.0,1
7618,9625,0,1,1,3,5,0,0,1,0,0,6.0,6.0,20680.0,33399.0,1,6.0,1,6.0,50,1,2,3,6.0,0
7619,9626,0,1,0,1,2,1,3,1,0,0,1.0,1.0,22480.0,3856.0,3,1.0,4,1.0,39,10,4,2,1.0,0
7620,9627,0,1,0,3,0,0,0,1,0,0,10.0,10.0,33070.0,0.0,0,10.0,0,10.0,15,1,0,1,10.0,0
7621,9628,0,1,1,1,0,0,1,1,0,0,8.0,8.0,12580.0,2856.0,0,8.0,0,8.0,70,6,1,3,8.0,0
7622,9630,1,0,1,3,1,1,1,1,0,0,8.0,8.0,13990.0,2551.0,0,8.0,4,8.0,60,1,2,3,8.0,1
7623,9631,0,1,0,1,2,0,0,0,0,0,8.0,8.0,13720.0,26951.0,0,8.0,3,8.0,22,6,3,6,8.0,0
7624,9632,0,1,0,3,0,1,4,0,0,0,9.0,9.0,23780.0,3808.0,0,9.0,0,9.0,35,1,2,0,9.0,1
7625,9634,0,1,1,1,1,1,1,1,0,0,1.0,1.0,20360.0,0.0,1,1.0,1,1.0,62,3,0,0,1.0,0
7626,9635,0,0,1,1,0,0,2,1,0,1,9.0,9.0,17030.0,2938.0,0,9.0,0,9.0,13,4,1,0,9.0,1
7627,9636,0,1,0,3,1,1,0,1,0,1,11.0,11.0,15520.0,0.0,0,11.0,0,11.0,41,1,0,2,11.0,0
7628,9637,0,1,0,3,0,0,0,0,0,0,6.0,6.0,16410.0,4403.0,1,6.0,5,6.0,22,1,1,0,6.0,0
7629,9638,0,1,0,3,1,1,5,0,1,0,9.0,9.0,6500.0,23429.0,0,9.0,0,9.0,42,10,3,4,9.0,0
7630,9639,0,1,1,0,3,0,1,1,0,0,14.0,14.0,19610.0,4788.0,0,14.0,0,14.0,66,10,2,1,14.0,0
7631,9641,0,0,0,3,0,1,4,0,1,0,1.0,1.0,27290.0,0.0,0,1.0,0,1.0,42,1,0,0,1.0,0
7632,9642,1,0,1,3,2,0,2,1,0,0,1.0,1.0,8450.0,0.0,0,1.0,2,1.0,17,1,0,0,1.0,1
7633,9643,0,0,0,3,0,0,0,0,0,0,10.0,10.0,13000.0,4748.0,0,10.0,0,10.0,43,1,2,5,10.0,0
7634,9647,0,1,1,3,0,1,3,1,0,0,9.0,9.0,34150.0,8936.0,0,9.0,0,9.0,39,13,4,2,9.0,0
7635,9650,0,1,0,1,1,1,4,1,0,1,11.0,11.0,31310.0,0.0,0,11.0,0,11.0,36,1,0,0,11.0,0
7636,9651,0,1,1,3,7,0,0,1,0,0,6.0,6.0,26300.0,0.0,0,6.0,0,6.0,5,6,0,0,6.0,0
7637,9652,0,0,0,1,1,1,5,0,0,0,7.0,7.0,7070.0,5179.0,0,7.0,0,7.0,24,10,2,0,7.0,1
7638,9653,1,0,1,4,4,0,1,1,0,0,19.0,19.0,24640.0,0.0,1,19.0,2,19.0,35,3,0,0,19.0,0
7639,9654,0,1,1,3,2,0,0,1,0,0,14.0,14.0,20160.0,4577.0,0,14.0,0,14.0,30,6,2,1,14.0,0
7640,9655,1,0,0,1,1,1,4,0,0,0,12.0,12.0,33800.0,0.0,0,12.0,2,12.0,28,4,0,3,12.0,1
7641,9656,0,1,1,1,0,0,0,1,0,0,1.0,1.0,24110.0,4664.0,0,1.0,0,1.0,55,7,3,5,1.0,0
7642,9657,0,0,1,3,1,1,1,1,0,0,15.0,15.0,10650.0,0.0,0,15.0,0,15.0,47,10,0,0,15.0,0
7643,9658,0,1,1,4,4,0,0,1,0,0,8.0,8.0,16690.0,0.0,0,8.0,0,8.0,31,1,0,0,8.0,1
7644,9659,0,1,0,4,6,1,4,0,0,0,8.0,8.0,37010.0,11160.0,0,8.0,2,8.0,29,1,2,3,8.0,0
7645,9661,0,1,1,1,2,0,1,1,0,0,7.0,7.0,9070.0,0.0,0,7.0,0,7.0,35,6,0,0,7.0,1
7646,9662,0,0,0,4,0,1,4,1,0,0,13.0,13.0,28260.0,3320.0,0,13.0,0,13.0,48,10,2,5,13.0,1
7647,9663,0,1,1,2,1,0,1,1,0,1,1.0,1.0,7410.0,0.0,0,1.0,3,1.0,30,11,0,3,1.0,0
7648,9665,1,0,1,4,0,0,1,1,0,0,13.0,13.0,15350.0,3308.0,0,13.0,2,13.0,49,13,1,2,13.0,0
7649,9666,0,0,1,2,7,0,0,1,0,0,1.0,1.0,22070.0,0.0,0,1.0,0,1.0,59,1,0,0,1.0,1
7650,9667,0,0,0,3,0,0,0,0,0,1,15.0,15.0,20750.0,0.0,0,15.0,0,15.0,78,4,0,5,15.0,1
7651,9668,1,0,1,1,1,1,5,1,1,0,8.0,8.0,19150.0,32871.0,0,8.0,2,8.0,37,6,1,4,8.0,1
7652,9669,0,1,0,3,2,0,5,0,0,1,8.0,8.0,11080.0,0.0,0,8.0,4,8.0,38,10,0,0,8.0,0
7653,9670,0,1,1,3,1,1,1,1,0,1,1.0,1.0,13770.0,0.0,0,1.0,0,1.0,60,4,0,2,1.0,0
7654,9671,0,1,0,4,5,1,5,0,0,0,18.0,18.0,8020.0,6109.0,0,18.0,1,18.0,24,1,3,4,18.0,1
7655,9672,0,1,0,1,2,1,5,1,0,0,1.0,1.0,11130.0,5712.0,0,1.0,0,1.0,58,1,4,3,1.0,1
7656,9673,0,1,1,1,1,1,0,1,0,0,11.0,11.0,26030.0,30159.0,0,11.0,1,11.0,44,6,3,0,11.0,0
7657,9674,0,1,1,3,7,0,0,1,0,0,12.0,12.0,17160.0,3393.0,0,12.0,0,12.0,48,13,1,3,12.0,0
7658,9676,0,1,1,1,1,1,1,1,0,0,8.0,8.0,16610.0,9869.0,0,8.0,0,8.0,84,4,1,3,8.0,0
7659,9677,0,1,1,0,5,0,2,1,0,0,9.0,9.0,22980.0,0.0,0,9.0,0,9.0,16,11,0,0,9.0,0
7660,9678,0,1,1,1,2,1,5,1,0,1,8.0,8.0,20990.0,0.0,1,8.0,2,8.0,41,6,0,1,8.0,0
7661,9681,0,1,1,0,5,0,2,1,0,0,16.0,16.0,1500.0,0.0,0,16.0,0,16.0,36,7,0,1,16.0,0
7662,9683,0,1,1,3,1,1,1,1,0,0,8.0,8.0,14360.0,0.0,0,8.0,0,8.0,25,9,0,0,8.0,0
7663,9684,0,1,1,4,0,0,2,1,0,1,18.0,18.0,19670.0,0.0,0,18.0,2,18.0,46,6,0,0,18.0,0
7664,9685,0,0,1,3,0,0,1,1,0,0,14.0,14.0,12840.0,0.0,0,14.0,0,14.0,5,9,0,0,14.0,0
7665,9686,0,1,0,4,4,0,0,0,0,0,12.0,12.0,14480.0,0.0,0,12.0,0,12.0,23,15,0,2,12.0,0
7666,9687,0,1,1,2,2,0,0,1,0,0,9.0,9.0,12330.0,0.0,2,9.0,3,9.0,31,4,0,2,9.0,1
7667,9688,0,0,1,4,4,0,1,1,0,0,14.0,14.0,6500.0,4995.0,0,14.0,0,14.0,23,7,1,7,14.0,0
7668,9689,0,1,0,4,5,1,5,1,0,0,17.0,17.0,9210.0,0.0,0,17.0,0,17.0,54,6,0,0,17.0,0
7669,9690,0,1,1,4,4,0,0,1,0,0,15.0,15.0,17640.0,0.0,0,15.0,2,15.0,41,4,0,0,15.0,0
7670,9691,1,0,1,2,2,0,1,1,1,0,6.0,6.0,10240.0,0.0,2,6.0,2,6.0,23,1,0,5,6.0,1
7671,9692,0,1,0,0,4,0,0,0,0,0,16.0,16.0,6200.0,0.0,0,16.0,0,16.0,51,4,0,0,16.0,0
7672,9693,0,1,0,4,0,0,3,0,0,0,5.0,5.0,18970.0,39529.0,0,5.0,0,5.0,31,4,3,2,5.0,0
7673,9694,0,1,0,4,4,0,3,0,0,0,19.0,19.0,17760.0,20767.0,0,19.0,0,19.0,48,10,3,0,19.0,0
7674,9695,0,0,1,1,0,0,1,1,0,1,9.0,9.0,18500.0,0.0,0,9.0,0,9.0,44,1,0,0,9.0,0
7675,9696,0,1,0,1,2,0,0,1,0,0,1.0,1.0,23780.0,3911.0,0,1.0,0,1.0,35,7,2,0,1.0,0
7676,9698,0,1,1,0,4,0,0,1,0,0,16.0,16.0,27120.0,0.0,0,16.0,0,16.0,18,4,0,3,16.0,0
7677,9699,0,1,0,3,5,0,0,1,0,0,10.0,10.0,19520.0,0.0,0,10.0,1,10.0,17,4,0,1,10.0,0
7678,9700,0,1,0,2,1,0,0,0,0,0,1.0,1.0,12990.0,0.0,0,1.0,0,1.0,43,3,0,0,1.0,0
7679,9702,0,1,0,4,4,0,0,1,0,0,21.0,21.0,13520.0,1192.0,0,21.0,3,21.0,32,5,2,2,21.0,0
7680,9703,0,1,0,1,0,0,5,0,0,1,1.0,1.0,10340.0,0.0,0,1.0,0,1.0,41,1,0,0,1.0,0
7681,9706,0,1,1,1,1,1,2,1,0,1,7.0,7.0,19460.0,0.0,0,7.0,0,7.0,50,1,0,0,7.0,0
7682,9708,0,0,1,4,7,0,1,1,0,0,18.0,18.0,10280.0,8044.0,0,18.0,0,18.0,49,10,2,0,18.0,0
7683,9709,0,1,1,1,1,1,1,1,0,0,1.0,1.0,4900.0,0.0,0,1.0,3,1.0,46,7,0,3,1.0,1
7684,9710,0,1,0,4,4,0,0,1,0,0,12.0,12.0,14640.0,3916.0,0,12.0,0,12.0,24,6,3,2,12.0,0
7685,9711,0,0,0,0,3,0,0,1,0,0,8.0,8.0,4540.0,9281.0,0,8.0,0,8.0,21,4,3,4,8.0,0
7686,9712,0,0,0,3,1,1,0,0,1,0,8.0,8.0,12250.0,40844.0,0,8.0,0,8.0,14,4,1,2,8.0,0
7687,9713,0,0,0,4,4,0,0,0,0,0,8.0,8.0,20360.0,0.0,0,8.0,0,8.0,43,10,0,0,8.0,0
7688,9715,0,1,0,3,5,1,5,0,0,0,10.0,10.0,11530.0,0.0,0,10.0,0,10.0,36,1,0,1,10.0,0
7689,9716,1,0,1,1,1,1,1,1,0,1,1.0,1.0,4800.0,6772.0,0,1.0,1,1.0,33,1,3,0,1.0,0
7690,9717,0,1,0,3,0,1,3,0,0,0,3.0,3.0,18110.0,2060.0,0,3.0,0,3.0,44,1,3,7,3.0,1
7691,9719,0,1,1,3,1,1,2,1,1,0,13.0,13.0,6000.0,41771.0,0,13.0,0,13.0,66,1,2,2,13.0,0
7692,9720,0,1,0,3,1,1,0,1,0,0,8.0,8.0,2340.0,6013.0,0,8.0,4,8.0,30,6,2,8,8.0,1
7693,9721,0,1,1,2,1,0,2,1,1,0,1.0,1.0,18710.0,0.0,0,1.0,0,1.0,29,7,0,0,1.0,0
7694,9723,0,0,0,3,1,1,3,0,0,0,15.0,15.0,21170.0,0.0,0,15.0,0,15.0,15,7,0,3,15.0,1
7695,9724,1,0,1,1,7,0,2,1,0,0,4.0,4.0,7370.0,3588.0,2,4.0,2,4.0,30,10,3,4,4.0,1
7696,9725,0,0,0,4,7,0,0,0,0,0,22.0,22.0,12810.0,0.0,0,22.0,0,22.0,13,1,0,0,22.0,0
7697,9726,0,1,0,3,0,1,4,0,0,0,9.0,9.0,22830.0,11541.0,0,9.0,1,9.0,41,6,4,0,9.0,0
7698,9727,0,1,1,2,2,0,2,1,0,0,1.0,1.0,9040.0,0.0,0,1.0,0,1.0,47,6,0,0,1.0,1
7699,9728,1,0,1,3,8,1,1,1,0,1,11.0,11.0,5500.0,0.0,0,11.0,2,11.0,70,1,0,2,11.0,1
7700,9729,1,0,0,3,1,1,4,0,0,1,8.0,8.0,24050.0,0.0,1,8.0,1,8.0,74,1,0,0,8.0,0
7701,9730,0,1,1,2,7,0,1,1,0,1,6.0,6.0,9400.0,0.0,2,6.0,2,6.0,29,13,0,2,6.0,0
7702,9731,0,0,1,3,0,1,3,1,0,0,12.0,12.0,31500.0,0.0,0,12.0,0,12.0,53,10,0,0,12.0,0
7703,9732,0,1,0,3,1,1,0,0,0,1,6.0,6.0,13150.0,0.0,0,6.0,3,6.0,68,8,0,1,6.0,0
7704,9733,0,1,0,0,3,0,0,1,0,0,13.0,13.0,20570.0,1012.0,0,13.0,0,13.0,6,7,2,2,13.0,0
7705,9734,0,1,1,2,1,0,0,1,0,0,1.0,1.0,21210.0,3931.0,1,1.0,3,1.0,58,6,1,5,1.0,0
7706,9735,0,1,1,0,3,0,1,1,0,0,14.0,14.0,6800.0,0.0,0,14.0,0,14.0,10,4,0,0,14.0,0
7707,9736,0,1,0,0,5,1,4,1,0,0,13.0,13.0,39130.0,0.0,0,13.0,0,13.0,44,4,0,0,13.0,1
7708,9737,0,0,0,4,6,1,4,0,0,1,18.0,18.0,23500.0,0.0,0,18.0,0,18.0,45,4,0,1,18.0,0
7709,9738,0,1,1,3,5,0,2,1,1,0,8.0,8.0,25860.0,0.0,0,8.0,0,8.0,25,4,0,1,8.0,0
7710,9740,0,1,0,2,1,0,5,0,0,0,1.0,1.0,9960.0,5243.0,0,1.0,0,1.0,32,6,3,0,1.0,0
7711,9741,0,0,0,3,1,1,3,0,0,0,8.0,8.0,17690.0,0.0,0,8.0,0,8.0,47,4,0,2,8.0,1
7712,9742,0,1,1,1,1,1,2,1,0,0,1.0,1.0,22740.0,0.0,0,1.0,0,1.0,21,6,0,4,1.0,1
7713,9743,0,1,0,2,2,0,0,0,0,1,1.0,1.0,12480.0,0.0,0,1.0,3,1.0,25,6,0,2,1.0,0
7714,9744,0,1,0,1,2,0,5,1,0,0,8.0,8.0,4600.0,7780.0,0,8.0,2,8.0,47,13,3,0,8.0,0
7715,9745,0,1,1,1,2,0,1,1,0,0,1.0,1.0,3900.0,0.0,0,1.0,3,1.0,38,1,0,7,1.0,1
7716,9746,0,1,0,1,8,0,0,0,0,0,1.0,1.0,6100.0,6316.0,0,1.0,4,1.0,58,5,1,6,1.0,0
7717,9748,0,0,1,2,1,0,1,1,1,0,6.0,6.0,5730.0,32025.0,0,6.0,0,6.0,47,1,3,3,6.0,1
7718,9749,0,1,1,4,6,1,4,1,0,0,13.0,13.0,38700.0,0.0,0,13.0,0,13.0,43,3,0,0,13.0,0
7719,9750,1,0,1,2,2,0,2,1,0,0,4.0,4.0,5400.0,7415.0,0,4.0,2,4.0,23,4,3,7,4.0,1
7720,9752,0,1,0,2,2,0,3,1,0,1,7.0,7.0,22240.0,0.0,0,7.0,2,7.0,19,7,0,0,7.0,0
7721,9753,0,0,0,1,1,1,0,1,0,1,9.0,9.0,15360.0,0.0,0,9.0,0,9.0,53,6,0,2,9.0,0
7722,9754,0,0,1,4,5,0,1,1,0,0,14.0,14.0,11120.0,4292.0,0,14.0,0,14.0,15,7,2,2,14.0,0
7723,9755,0,0,0,0,3,0,3,1,0,0,18.0,18.0,22040.0,1305.0,0,18.0,0,18.0,32,3,4,0,18.0,0
7724,9756,0,1,1,3,1,1,5,1,1,0,12.0,12.0,30870.0,41476.0,1,12.0,2,12.0,57,1,1,4,12.0,1
7725,9758,0,0,1,4,4,0,0,1,1,0,8.0,8.0,13060.0,23213.0,0,8.0,0,8.0,33,1,2,4,8.0,1
7726,9761,0,1,0,0,4,0,0,1,0,0,20.0,20.0,15400.0,3516.0,0,20.0,0,20.0,49,3,1,5,20.0,0
7727,9762,0,0,1,4,4,0,1,1,0,0,14.0,14.0,10780.0,7176.0,0,14.0,0,14.0,24,1,4,0,14.0,0
7728,9763,0,1,1,1,2,0,1,1,0,1,7.0,7.0,9280.0,0.0,0,7.0,0,7.0,43,3,0,0,7.0,0
7729,9765,0,1,0,3,5,1,4,1,0,0,11.0,11.0,27930.0,1872.0,0,11.0,0,11.0,39,7,2,1,11.0,0
7730,9766,0,1,1,4,7,0,2,1,0,1,14.0,14.0,3380.0,0.0,0,14.0,1,14.0,68,13,0,0,14.0,0
7731,9767,0,1,1,4,4,0,1,1,0,0,12.0,12.0,12470.0,0.0,0,12.0,2,12.0,30,1,0,0,12.0,0
7732,9768,0,0,1,3,7,0,1,1,0,0,9.0,9.0,11050.0,0.0,0,9.0,0,9.0,33,6,0,0,9.0,0
7733,9769,0,1,1,1,7,0,2,1,0,0,1.0,1.0,5340.0,0.0,0,1.0,0,1.0,42,7,0,0,1.0,0
7734,9770,0,1,0,1,0,0,0,0,0,1,8.0,8.0,11470.0,0.0,0,8.0,0,8.0,27,10,0,0,8.0,0
7735,9771,0,1,0,1,5,1,5,0,0,0,1.0,1.0,12190.0,0.0,0,1.0,0,1.0,24,4,0,0,1.0,0
7736,9772,0,1,1,3,0,0,2,1,0,0,1.0,1.0,7640.0,0.0,0,1.0,0,1.0,13,6,0,0,1.0,0
7737,9773,0,1,0,1,1,1,0,0,0,0,1.0,1.0,20820.0,14351.0,0,1.0,0,1.0,34,1,3,0,1.0,0
7738,9774,0,0,1,2,1,0,0,1,0,1,1.0,1.0,15110.0,0.0,0,1.0,0,1.0,64,6,0,0,1.0,0
7739,9775,0,0,1,4,4,0,0,1,0,0,13.0,13.0,14290.0,0.0,0,13.0,0,13.0,5,1,0,0,13.0,0
7740,9777,0,1,1,0,3,0,5,1,0,0,14.0,14.0,24580.0,8209.0,0,14.0,0,14.0,53,4,1,2,14.0,1
7741,9779,0,1,0,2,5,1,3,0,0,0,1.0,1.0,21950.0,4797.0,0,1.0,1,1.0,45,6,1,3,1.0,0
7742,9780,0,1,1,2,2,0,2,1,0,1,8.0,8.0,3480.0,0.0,0,8.0,2,8.0,26,9,0,0,8.0,0
7743,9781,0,1,0,3,5,1,3,0,0,0,1.0,1.0,16670.0,10623.0,0,1.0,1,1.0,49,6,1,1,1.0,0
7744,9782,0,1,1,3,8,0,1,1,1,0,11.0,11.0,3430.0,0.0,0,11.0,0,11.0,53,6,0,1,11.0,1
7745,9783,0,0,0,2,2,0,5,0,0,0,1.0,1.0,8880.0,7536.0,0,1.0,0,1.0,26,10,1,0,1.0,0
7746,9784,1,0,0,2,1,1,4,0,0,0,6.0,6.0,31460.0,588.0,0,6.0,3,6.0,29,6,2,4,6.0,0
7747,9785,0,1,1,1,2,0,0,1,0,0,1.0,1.0,12190.0,0.0,1,1.0,1,1.0,37,6,0,0,1.0,0
7748,9787,0,1,0,1,8,1,0,0,0,0,8.0,8.0,13900.0,3682.0,0,8.0,4,8.0,11,1,3,9,8.0,1
7749,9788,0,1,1,4,6,0,2,0,0,0,6.0,6.0,3700.0,5678.0,0,6.0,2,6.0,34,6,1,8,6.0,0
7750,9789,0,1,1,3,7,0,1,1,0,0,1.0,1.0,9560.0,0.0,0,1.0,0,1.0,50,7,0,2,1.0,0
7751,9790,1,0,0,3,0,1,5,1,0,1,6.0,6.0,11310.0,0.0,0,6.0,2,6.0,33,1,0,0,6.0,0
7752,9791,0,1,0,3,0,1,5,1,1,0,12.0,12.0,6200.0,0.0,0,12.0,0,12.0,27,10,0,3,12.0,0
7753,9792,0,1,0,4,6,1,4,0,0,1,16.0,16.0,26960.0,10284.0,0,16.0,0,16.0,36,1,1,0,16.0,0
7754,9793,0,1,0,3,1,1,5,1,0,0,12.0,12.0,8860.0,0.0,0,12.0,1,12.0,13,6,0,0,12.0,0
7755,9794,0,1,0,3,1,1,0,0,0,1,1.0,1.0,12900.0,0.0,0,1.0,0,1.0,56,1,0,0,1.0,0
7756,9795,0,1,0,2,1,1,5,0,0,0,1.0,1.0,9400.0,6136.0,0,1.0,0,1.0,25,4,3,5,1.0,0
7757,9796,0,1,1,3,5,0,1,1,0,0,17.0,17.0,10840.0,0.0,0,17.0,3,17.0,42,10,0,0,17.0,0
7758,9797,0,1,0,4,6,0,0,1,0,0,12.0,12.0,12340.0,0.0,0,12.0,0,12.0,23,1,0,0,12.0,0
7759,9798,0,1,1,1,1,1,1,1,0,0,1.0,1.0,10730.0,3036.0,0,1.0,0,1.0,43,6,1,0,1.0,0
7760,9799,0,1,0,3,5,0,5,1,0,0,13.0,13.0,6300.0,3790.0,0,13.0,0,13.0,26,1,4,3,13.0,0
7761,9800,1,0,1,0,7,1,5,1,1,0,19.0,19.0,22810.0,0.0,2,19.0,3,19.0,30,1,0,0,19.0,1
7762,9801,0,1,1,2,2,0,1,1,1,0,1.0,1.0,13070.0,49011.0,0,1.0,0,1.0,57,1,2,5,1.0,0
7763,9802,0,1,0,3,0,0,0,0,0,1,1.0,1.0,14710.0,0.0,0,1.0,0,1.0,29,1,0,0,1.0,0
7764,9805,1,0,1,3,0,0,0,1,1,0,13.0,13.0,19050.0,0.0,1,13.0,2,13.0,20,1,0,5,13.0,1
7765,9806,0,1,0,3,0,1,4,0,0,0,8.0,8.0,22610.0,2161.0,0,8.0,0,8.0,26,9,2,3,8.0,1
7766,9807,0,0,1,0,3,0,0,1,0,0,10.0,10.0,22480.0,0.0,0,10.0,0,10.0,41,7,0,1,10.0,0
7767,9808,0,1,1,3,1,1,5,1,0,0,6.0,6.0,27620.0,0.0,0,6.0,0,6.0,55,1,0,0,6.0,1
7768,9809,0,1,0,1,2,0,5,0,1,0,10.0,10.0,8850.0,31658.0,0,10.0,1,10.0,49,8,2,5,10.0,1
7769,9810,0,0,0,1,2,0,0,0,0,0,10.0,10.0,10850.0,0.0,0,10.0,0,10.0,27,11,0,0,10.0,0
7770,9811,0,0,1,3,0,0,1,1,0,0,8.0,8.0,8900.0,6281.0,0,8.0,0,8.0,62,6,2,7,8.0,1
7771,9812,1,0,1,3,0,1,5,1,0,1,10.0,10.0,30160.0,0.0,1,10.0,1,10.0,44,6,0,3,10.0,0
7772,9813,0,0,0,1,1,1,5,1,1,0,7.0,7.0,9640.0,33018.0,0,7.0,0,7.0,28,6,2,7,7.0,1
7773,9814,0,1,1,1,8,0,0,1,0,0,8.0,8.0,17970.0,5548.0,0,8.0,3,8.0,35,6,2,4,8.0,0
7774,9816,0,0,0,3,1,1,0,0,1,0,11.0,11.0,9800.0,30167.0,0,11.0,0,11.0,19,1,3,0,11.0,1
7775,9817,0,0,1,1,7,0,0,1,0,1,8.0,8.0,14400.0,0.0,0,8.0,0,8.0,54,4,0,0,8.0,0
7776,9818,0,0,0,4,5,0,5,0,0,0,14.0,14.0,10630.0,8924.0,0,14.0,0,14.0,23,1,1,0,14.0,0
7777,9819,0,1,1,4,5,1,3,1,0,0,28.0,28.0,33160.0,0.0,0,28.0,3,28.0,27,1,0,0,28.0,0
7778,9820,0,1,1,1,7,0,2,1,0,1,1.0,1.0,1670.0,0.0,0,1.0,0,1.0,40,1,0,0,1.0,0
7779,9821,1,0,0,0,6,1,4,1,0,0,12.0,12.0,37130.0,7160.0,1,12.0,2,12.0,60,6,4,2,12.0,1
7780,9822,0,0,1,4,6,1,5,1,0,0,21.0,21.0,28290.0,6746.0,0,21.0,0,21.0,26,1,4,3,21.0,0
7781,9823,0,1,0,4,4,0,5,0,0,0,15.0,15.0,7920.0,0.0,1,15.0,2,15.0,30,6,0,0,15.0,0
7782,9828,0,1,1,3,1,1,1,1,0,0,9.0,9.0,14260.0,3712.0,2,9.0,2,9.0,27,3,1,3,9.0,0
7783,9829,0,1,1,4,4,0,1,1,0,0,6.0,6.0,12200.0,0.0,0,6.0,0,6.0,9,3,0,2,6.0,0
7784,9830,1,0,1,1,8,1,0,1,1,1,7.0,7.0,16230.0,0.0,0,7.0,2,7.0,69,14,0,2,7.0,0
7785,9831,0,1,0,1,2,0,0,0,0,0,11.0,11.0,4270.0,0.0,0,11.0,3,11.0,51,4,0,2,11.0,1
7786,9832,0,1,1,4,5,0,1,1,0,0,8.0,8.0,16100.0,0.0,0,8.0,0,8.0,5,13,0,0,8.0,0
7787,9834,0,1,0,4,0,0,5,0,1,0,15.0,15.0,9690.0,0.0,0,15.0,0,15.0,53,4,0,2,15.0,0
7788,9836,0,1,1,1,7,0,1,1,0,0,1.0,1.0,11440.0,0.0,0,1.0,1,1.0,5,4,0,0,1.0,0
7789,9837,0,1,0,3,0,1,5,0,0,1,8.0,8.0,19540.0,0.0,0,8.0,0,8.0,64,4,0,4,8.0,0
7790,9838,0,0,1,3,2,0,1,1,0,1,9.0,9.0,20230.0,0.0,0,9.0,0,9.0,38,12,0,0,9.0,0
7791,9839,0,0,0,4,5,0,0,1,0,0,9.0,9.0,23270.0,5462.0,0,9.0,0,9.0,44,7,3,2,9.0,0
7792,9840,0,0,0,4,0,1,4,1,0,0,11.0,11.0,34800.0,3306.0,0,11.0,0,11.0,21,13,2,0,11.0,1
7793,9841,0,1,1,1,1,0,0,1,0,1,11.0,11.0,12370.0,0.0,0,11.0,0,11.0,56,10,0,0,11.0,0
7794,9842,0,1,0,1,2,0,0,0,0,1,8.0,8.0,13910.0,0.0,0,8.0,0,8.0,21,6,0,0,8.0,0
7795,9843,0,1,1,1,2,0,2,1,0,1,2.0,2.0,11490.0,25260.0,1,2.0,1,2.0,11,7,1,2,2.0,1
7796,9844,0,1,0,0,6,1,4,0,0,0,15.0,15.0,33070.0,0.0,0,15.0,0,15.0,27,6,0,0,15.0,0
7797,9845,0,1,0,4,4,0,3,0,0,1,18.0,18.0,21190.0,0.0,0,18.0,0,18.0,49,4,0,0,18.0,0
7798,9846,0,1,0,4,6,1,3,1,0,0,18.0,18.0,20880.0,0.0,0,18.0,0,18.0,30,1,0,0,18.0,0
7799,9847,0,1,1,3,8,1,1,1,0,0,10.0,10.0,11490.0,0.0,0,10.0,1,10.0,39,11,0,0,10.0,0
7800,9848,1,0,1,0,5,0,3,1,0,0,13.0,13.0,39520.0,0.0,0,13.0,3,13.0,16,7,0,0,13.0,0
7801,9849,0,1,0,1,0,1,4,1,0,0,6.0,6.0,34050.0,0.0,0,6.0,0,6.0,46,1,0,2,6.0,0
7802,9850,0,0,0,4,4,0,0,0,0,1,9.0,9.0,14880.0,0.0,0,9.0,0,9.0,29,1,0,2,9.0,0
7803,9851,0,1,1,1,2,1,5,1,0,1,1.0,1.0,20290.0,1365.0,0,1.0,0,1.0,36,6,2,0,1.0,0
7804,9852,0,0,1,1,1,1,1,1,0,0,1.0,1.0,8020.0,846.0,0,1.0,0,1.0,5,4,1,0,1.0,1
7805,9853,0,0,1,3,5,0,2,1,0,0,10.0,10.0,23340.0,21838.0,0,10.0,0,10.0,54,1,2,0,10.0,0
7806,9854,0,1,1,2,7,0,2,1,0,1,1.0,1.0,1500.0,0.0,0,1.0,0,1.0,44,4,0,1,1.0,0
7807,9855,0,0,0,4,5,0,0,0,0,0,8.0,8.0,38230.0,0.0,0,8.0,0,8.0,36,1,0,1,8.0,0
7808,9856,0,1,1,0,6,1,5,1,0,0,4.0,4.0,34250.0,0.0,0,4.0,0,4.0,44,7,0,3,4.0,0
7809,9857,0,1,0,1,8,1,5,0,0,0,8.0,8.0,6620.0,4093.0,0,8.0,0,8.0,33,1,3,1,8.0,1
7810,9858,0,1,1,1,0,0,1,1,1,0,1.0,1.0,14140.0,40023.0,0,1.0,0,1.0,31,1,3,0,1.0,1
7811,9859,1,0,1,1,2,0,1,1,0,0,1.0,1.0,5600.0,2405.0,0,1.0,3,1.0,25,6,3,5,1.0,0
7812,9861,0,0,1,3,1,1,1,1,0,0,9.0,9.0,13780.0,8593.0,0,9.0,0,9.0,51,11,3,0,9.0,1
7813,9862,0,0,0,0,6,1,4,0,0,0,14.0,14.0,23300.0,958.0,0,14.0,0,14.0,30,6,1,3,14.0,0
